step,time_s,target,satellite,lat_deg,lon_deg,priority,cumulative_return
4,240,542,77,46.9457,138.126,0.000384615,0.0793462
4,240,582,77,47.0342,138.216,0.000384615,0.0793462
4,240,1502,77,47.0163,138.18,0.000384615,0.0793462
4,240,1662,77,46.9337,137.607,0.000384615,0.0793462
4,240,1862,77,46.949,137.994,0.000384615,0.0793462
4,240,2156,81,-1.97015,17.0334,3.84615e-05,0.0793462
4,240,2700,81,-1.94328,17.2404,3.84615e-05,0.0793462
4,240,3881,82,27.6003,30.6227,3.84615e-05,0.0793462
4,240,4746,84,56.0088,129.653,3.84615e-05,0.0793462
4,240,5664,84,56.0344,130.396,3.84615e-05,0.0793462
4,240,7869,85,32.1364,170.313,3.84615e-05,0.0793462
4,240,7252,86,3.08115,-170.248,3.84615e-05,0.0793462
4,240,7007,89,-61.9161,-42.0976,3.84615e-05,0.0793462
4,240,89,90,45.318,128.608,0.000384615,0.0793462
4,240,329,90,45.0261,128.362,0.000384615,0.0793462
4,240,609,90,45.2209,127.847,0.000384615,0.0793462
4,240,1209,90,44.6944,128.856,0.000384615,0.0793462
4,240,3157,90,45.0504,128.607,3.84615e-05,0.0793462
4,240,6826,92,17.8688,-149.254,3.84615e-05,0.0793462
4,240,4853,97,-23.6134,32.544,3.84615e-05,0.0793462
4,240,5732,97,-23.57,32.8032,3.84615e-05,0.0793462
5,300,7048,0,-30.7313,-88.7385,3.84615e-05,0.0941923
5,300,7464,1,-61.6748,-56.409,3.84615e-05,0.0941923
5,300,3000,2,-71.871,41.3236,3.84615e-05,0.0941923
5,300,5108,2,-71.2855,41.7325,3.84615e-05,0.0941923
5,300,1971,5,34.9043,95.0095,0.000384615,0.0941923
5,300,3228,5,34.7787,94.2593,3.84615e-05,0.0941923
5,300,85,6,59.8951,123.604,0.000384615,0.0941923
5,300,374,8,40.1552,-102.098,0.000384615,0.0941923
5,300,894,8,40.4753,-101.821,0.000384615,0.0941923
5,300,1094,8,40.1397,-102.289,0.000384615,0.0941923
5,300,1174,8,40.5282,-102.407,0.000384615,0.0941923
5,300,1734,8,40.4865,-102.689,0.000384615,0.0941923
5,300,294,13,41.6375,-100.114,0.000384615,0.0941923
5,300,414,13,41.6996,-99.5376,0.000384615,0.0941923
5,300,19,14,12.0572,-72.0941,0.000384615,0.0941923
5,300,286,15,-15.7473,-49.1426,0.000384615,0.0941923
5,300,686,15,-16.0066,-48.7149,0.000384615,0.0941923
5,300,1686,15,-15.7725,-49.0919,0.000384615,0.0941923
5,300,7053,18,-41.2019,83.3094,3.84615e-05,0.0941923
5,300,6977,19,-16.2176,110.758,3.84615e-05,0.0941923
5,300,7291,20,-22.3443,-15.4725,3.84615e-05,0.0941923
5,300,6822,21,-56.0908,-0.954041,3.84615e-05,0.0941923
5,300,2109,23,-43.89,146.553,3.84615e-05,0.0941923
5,300,2239,27,80.1617,-70.3587,3.84615e-05,0.0941923
5,300,6376,27,80.5616,-70.7414,3.84615e-05,0.0941923
5,300,3447,30,24.0663,16.9533,3.84615e-05,0.0941923
5,300,4310,30,24.1389,17.3245,3.84615e-05,0.0941923
5,300,3068,33,-79.5719,-10.9957,3.84615e-05,0.0941923
5,300,7216,34,-63.0014,-167.045,3.84615e-05,0.0941923
5,300,7427,36,9.08531,-162.949,3.84615e-05,0.0941923
5,300,7164,37,43.7716,-168.743,3.84615e-05,0.0941923
5,300,7440,38,79.5497,-171.414,3.84615e-05,0.0941923
